Listing,Make,Year_model,Price,Milage,Exterior_color,Interior_color,Transmission,Drivetrain,City
2016 Chevrolet Silverado 3500 High Country,Chevrolet,2016,46981.0,47492.0,White,Brown,Automatic,4x4/4-wheel drive,Houston
2018 Ford F-150 XLT,Ford,2018,24799.0,35522.0,Gray,Black,Automatic,RWD,Houston
2014 Nissan Maxima S,Nissan,2014,8995.0,97865.0,Silver,Black,CVT,FWD,Houston
2017 Nissan Titan PRO-4X,Nissan,2017,26998.0,51782.0,Silver,Black,Automatic,4x4/4-wheel drive,Houston
2018 Hyundai Elantra SEL,Hyundai,2018,12970.0,36893.0,Black,Gray,Automatic,FWD,Houston
2017 Ford F-250 Lariat,Ford,2017,51998.0,38340.0,Black,Black,Automatic,4x4/4-wheel drive,Houston
2016 FIAT 500 Pop,FIAT,2016,6941.0,58833.0,Black,Black,Automatic,FWD,Houston
2017 BMW X6 xDrive35i,BMW,2017,42399.0,34051.0,Blue,Black,Automatic,AWD,Houston
2016 Ford Edge SE,Ford,2016,13998.0,56951.0,Gray,Black,Automatic,FWD,Houston
2018 Ford Explorer Limited,Ford,2018,29991.0,9814.0,Red,Gray,Automatic,FWD,Houston
2017 Chevrolet Camaro 1LT,Chevrolet,2017,19999.0,21040.0,Gray,Black,Automatic,RWD,Houston
2019 Honda Ridgeline Sport,Honda,2019,26122.0,23157.0,Silver,Black,Automatic,FWD,Houston
2015 Mercedes-Benz GLK350,Mercedes-Benz,2015,18595.0,60515.0,White,Beige,Automatic,RWD,Houston
2019 Toyota RAV4 XLE,Toyota,2019,22785.0,15811.0,White,Black,Automatic,FWD,Houston
2018 Buick Enclave Essence,Buick,2018,25982.0,48817.0,Black,Gray,Automatic,FWD,Houston
2012 Chevrolet Avalanche 1500 LT,Chevrolet,2012,13499.0,160991.0,Red,Black,Automatic,RWD,Houston
2014 Ford Taurus SEL,Ford,2014,8900.0,78988.0,Black,Black,Automatic,FWD,Houston
2017 BMW X5 M Base,BMW,2017,56670.0,28012.0,Black,Red,Automatic,AWD,Houston
2019 Hyundai Tucson SE,Hyundai,2019,15588.0,39789.0,White,Gray,Automatic,AWD,Houston
2011 Ford Expedition XLT,Ford,2011,7995.0,158768.0,White,Beige,Automatic,RWD,Houston
2017 INFINITI QX80 Base,INFINITI,2017,30631.0,61179.0,Blue,Gray,Automatic,RWD,Houston
2013 Toyota Prius 5,Toyota,2013,7494.0,167817.0,Black,Other,CVT,FWD,Houston
2016 Cadillac CTS-V Base,Cadillac,2016,46888.0,45628.0,Black,Black,Automatic,RWD,Houston
2018 Ford Explorer Platinum,Ford,2018,29994.0,54131.0,White,Black,Automatic,4x4/4-wheel drive,Houston
2012 Cadillac CTS-V Base,Cadillac,2012,29922.0,65970.0,Blue,Black,Automatic,RWD,Houston
2016 Chevrolet Impala Limited LS,Chevrolet,2016,7950.0,150236.0,White,Gray,Automatic,FWD,Houston
2019 Jeep Grand Cherokee Limited,Jeep,2019,26991.0,30336.0,Silver,Black,Automatic,RWD,Houston
2017 Jeep Grand Cherokee Limited,Jeep,2017,24991.0,29491.0,Gray,Black,Automatic,RWD,Houston
2017 Nissan Titan XD SV,Nissan,2017,28660.0,57688.0,Gray,Black,Automatic,4x4/4-wheel drive,Houston
2018 Nissan Murano Platinum,Nissan,2018,26988.0,31438.0,Black,Other,CVT,FWD,Houston
2013 Mazda CX-9 Grand Touring,Mazda,2013,12981.0,54253.0,Silver,Black,Automatic,FWD,Houston
2020 Kia Sportage LX,Kia,2020,17791.0,11393.0,Gray,Black,Automatic,FWD,Houston
2017 BMW X6 M Base,BMW,2017,57345.0,34154.0,Blue,Silver,Automatic,AWD,Houston
2013 Acura TSX Technology,Acura,2013,17990.0,31674.0,Red,Black,Automatic,FWD,Houston
2015 Chevrolet Spark EV 2LT,Chevrolet,2015,10990.0,33247.0,Black,Gray,Automatic,FWD,Houston
2018 Hyundai Elantra SEL,Hyundai,2018,9991.0,41403.0,Black,Gray,Automatic,FWD,Houston
2017 Jaguar XJ XJ R-Sport,Jaguar,2017,43590.0,8200.0,White,Other,Automatic,RWD,Houston
2013 MINI Hardtop Cooper,MINI,2013,10990.0,72347.0,Green,Black,Automatic,FWD,Houston
2012 Toyota Avalon,Toyota,2012,15590.0,49011.0,Black,Black,Automatic,FWD,Houston
2019 Nissan Titan SV,Nissan,2019,25950.0,1600.0,Gray,Gray,Automatic,RWD,Houston
2009 Dodge Ram 3500 ST Quad Cab DRW,Dodge,2009,11950.0,199000.0,White,Gray,Automatic,4x4/4-wheel drive,Houston
2016 Kia Sorento LX,Kia,2016,12750.0,54000.0,White,Gray,Automatic,FWD,Houston
2018 Audi SQ5 3.0T Prestige,Audi,2018,45945.0,15599.0,Black,Gray,Automatic,AWD,Houston
2012 MINI Cooper Countryman Base,MINI,2012,6291.0,112835.0,White,Black,Other / Unknown,FWD,Houston
2018 Nissan Sentra S,Nissan,2018,11191.0,41732.0,Gray,Gray,Automatic,FWD,Houston
2017 Mazda CX-5 Touring,Mazda,2017,19791.0,29675.0,White,Black,Automatic,FWD,Houston
2012 Ford Fusion SE,Ford,2012,6991.0,82392.0,Gray,Gray,Automatic,FWD,Houston
2013 BMW X6 M Base,BMW,2013,28995.0,61973.0,Other,Other,Automatic,AWD,Houston
2018 Mercedes-Benz GLA 250 Base,Mercedes-Benz,2018,21995.0,28271.0,Silver,Black,Automatic,FWD,Houston
2016 BMW M235 i,BMW,2016,21399.0,49081.0,Black,Black,Automatic,RWD,Houston
2018 Toyota Camry L,Toyota,2018,20499.0,17124.0,Silver,Black,Automatic,FWD,Houston
2020 MINI Hardtop Cooper S,MINI,2020,25421.0,6587.0,Orange,Black,Automatic,FWD,Houston
2018 Honda HR-V LX,Honda,2018,15995.0,23932.0,Blue,Other,CVT,FWD,Houston
2018 Nissan Pathfinder SV,Nissan,2018,18771.0,42246.0,Silver,Gray,CVT,FWD,Houston
2014 Chrysler Town & Country S,Chrysler,2014,9777.0,131291.0,Red,Black,Automatic,FWD,Houston
2015 Hyundai Santa Fe GLS,Hyundai,2015,19988.0,22380.0,White,Gray,Automatic,FWD,Houston
2017 BMW 330e iPerformance,BMW,2017,20200.0,26363.0,Black,Black,Automatic,RWD,Houston
2015 INFINITI QX60,INFINITI,2015,18110.0,75977.0,Gray,Black,CVT,AWD,Houston
2008 Toyota Sequoia Limited,Toyota,2008,8995.0,173121.0,Green,Beige,Automatic,RWD,Houston
2019 BMW 530 i xDrive,BMW,2019,35360.0,14948.0,Gray,Black,Automatic,AWD,Houston
2018 Ford Explorer XLT,Ford,2018,24280.0,19240.0,Silver,Black,Automatic,4x4/4-wheel drive,Houston
2017 Nissan Pathfinder SL,Nissan,2017,19980.0,43108.0,Beige,Gray,CVT,4x4/4-wheel drive,Houston
2010 Toyota Corolla,Toyota,2010,6388.0,89756.0,White,Gray,Automatic,FWD,Houston
2009 Honda CR-V LX,Honda,2009,5999.0,113317.0,Beige,Beige,Automatic,FWD,Houston
2014 Toyota Prius c One,Toyota,2014,8888.0,73001.0,White,Gray,CVT,FWD,Houston
2019 GMC Yukon XL SLT,GMC,2019,38895.0,41001.0,Black,Black,Automatic,4x4/4-wheel drive,Houston
2019 Kia Forte LXS,Kia,2019,13519.0,11006.0,Gray,Black,CVT,FWD,Houston
2016 BMW 528 i xDrive,BMW,2016,20439.0,32171.0,Black,Black,Automatic,AWD,Houston
2019 Dodge Grand Caravan R/T,Dodge,2019,16991.0,33007.0,White,Black,Automatic,FWD,Houston
2019 Cadillac XTS Luxury,Cadillac,2019,25991.0,22693.0,Black,Black,Automatic,FWD,Houston
2012 Honda Civic LX,Honda,2012,8991.0,66969.0,Gray,Gray,Automatic,FWD,Houston
2019 Toyota C-HR XLE,Toyota,2019,17789.0,28315.0,Gray,Black,CVT,FWD,Houston
2008 Mitsubishi Lancer DE,Mitsubishi,2008,3995.0,153937.0,Red,Black,CVT,FWD,Houston
2018 Toyota RAV4 LE,Toyota,2018,17199.0,11725.0,Silver,Black,Automatic,FWD,Houston
2006 Nissan Maxima SE,Nissan,2006,3995.0,177697.0,Black,Beige,Automatic,FWD,Houston
2013 Nissan Sentra SR,Nissan,2013,5995.0,153048.0,White,Black,CVT,FWD,Houston
2018 Chevrolet Traverse LT Leather,Chevrolet,2018,27997.0,32140.0,Silver,Black,Automatic,FWD,Houston
2013 Jeep Grand Cherokee Laredo,Jeep,2013,13988.0,92046.0,Gray,Gray,Automatic,4x4/4-wheel drive,Houston
2019 Kia Sorento LX V6,Kia,2019,16995.0,45123.0,Gray,Black,Automatic,FWD,Houston
2015 BMW X1 sDrive28i,BMW,2015,15875.0,43417.0,Black,Black,Automatic,RWD,Houston
2019 Chrysler Pacifica Touring-L,Chrysler,2019,19995.0,47150.0,Red,Black,Automatic,FWD,Houston
2018 Nissan Rogue S,Nissan,2018,14990.0,41899.0,Silver,Gray,CVT,AWD,Houston
2017 Cadillac XT5 Base,Cadillac,2017,24988.0,32606.0,Silver,Beige,Automatic,FWD,Houston
2010 Hyundai Santa Fe Limited,Hyundai,2010,9988.0,88306.0,Blue,Beige,Automatic,FWD,Houston
2019 Chrysler Pacifica Touring-L,Chrysler,2019,19495.0,47585.0,Red,Black,Automatic,FWD,Houston
2019 Jeep Compass Trailhawk,Jeep,2019,18495.0,28524.0,Gray,Black,Automatic,4x4/4-wheel drive,Houston
2019 Toyota C-HR XLE,Toyota,2019,17995.0,21282.0,Silver,Black,CVT,FWD,Houston
2017 Cadillac CT6 PLUG-IN Base,Cadillac,2017,34988.0,36543.0,White,Black,CVT,RWD,Houston
2012 Honda CR-V EX-L,Honda,2012,12995.0,49597.0,Other,Other,Automatic,FWD,Houston
2017 Honda CR-V LX,Honda,2017,17590.0,33846.0,Silver,Other,CVT,FWD,Houston
2018 Kia Sorento LX,Kia,2018,18488.0,41950.0,Gray,Black,Automatic,FWD,Houston
2017 Honda Accord Hybrid EX-L,Honda,2017,18795.0,39450.0,Gray,Other,CVT,FWD,Houston
2018 GMC Acadia SLT-1,GMC,2018,22988.0,42905.0,Red,Brown,Automatic,FWD,Houston
2019 Honda Accord Sport,Honda,2019,21988.0,9815.0,Gray,Black,CVT,FWD,Houston
2017 Nissan Sentra SL,Nissan,2017,12653.0,44020.0,Black,Gray,CVT,FWD,Houston
2016 Nissan Rogue SV,Nissan,2016,15995.0,28837.0,White,Gray,CVT,FWD,Houston
2018 Ford Fusion SE,Ford,2018,14988.0,20022.0,White,Other,Automatic,FWD,Houston
2010 GMC Terrain SLT-1,GMC,2010,7198.0,145909.0,Gray,Black,Automatic,FWD,Houston
2014 Ford Fusion SE,Ford,2014,7995.0,87498.0,Black,Other,Automatic,FWD,Houston
2017 BMW M240 i xDrive,BMW,2017,26995.0,40249.0,Blue,Other,Automatic,AWD,Houston
2011 Cadillac SRX Luxury Collection,Cadillac,2011,13498.0,65202.0,White,Gray,Automatic,FWD,Houston
2012 RAM 2500 Big Horn,RAM,2012,32498.0,49666.0,White,Gray,Automatic,4x4/4-wheel drive,Houston
2014 Honda Accord LX,Honda,2014,8479.0,118858.0,Blue,Gray,CVT,FWD,Houston
2018 Ford F-250 Platinum,Ford,2018,54999.0,44600.0,Black,Black,Automatic,4x4/4-wheel drive,Houston
2010 Ford Escape Limited,Ford,2010,8999.0,70587.0,Black,Black,Automatic,FWD,Houston
2017 Ford Transit-350 T-350,Ford,2017,19495.0,89605.0,White,Other,Automatic,RWD,Houston
2018 Chevrolet Silverado 2500 LT,Chevrolet,2018,41995.0,12917.0,White,Black,Automatic,4x4/4-wheel drive,Houston
2015 Buick Enclave Leather,Buick,2015,13929.0,98225.0,White,Gray,Automatic,FWD,Houston
2017 Lexus IS 200t Base,Lexus,2017,26245.0,17025.0,Gray,Black,Automatic,RWD,Houston
2019 Toyota Avalon XLE Touring,Toyota,2019,32994.0,10868.0,Gray,Black,Automatic,FWD,Houston
2019 Honda Odyssey EX,Honda,2019,28691.0,7411.0,Red,Beige,Automatic,FWD,Houston
2019 Honda Pilot LX,Honda,2019,24515.0,28978.0,White,Black,Automatic,FWD,Houston
2014 Ford Fusion SE,Ford,2014,7500.0,102479.0,Black,Black,Automatic,FWD,Houston
2015 Chrysler 200 Limited,Chrysler,2015,9900.0,52186.0,Gray,Black,Automatic,FWD,Houston
2020 BMW 530 i,BMW,2020,45391.0,8726.0,Black,Black,Automatic,RWD,Houston
2014 Ford Explorer XLT,Ford,2014,13988.0,80727.0,White,Gray,Automatic,FWD,Houston
2019 Lexus RX 350L Premium,Lexus,2019,41888.0,16056.0,Black,Gray,Automatic,FWD,Houston
2013 Cadillac CTS-V Base,Cadillac,2013,45000.0,25000.0,White,Black,Automanual,RWD,Houston
2018 Nissan Sentra SV,Nissan,2018,13900.0,40998.0,Gray,Other,CVT,FWD,Houston
2019 Acura MDX 3.5L,Acura,2019,35491.0,6365.0,Black,Other,Automatic,AWD,Houston
2003 Mercedes-Benz SL500 Roadster,Mercedes-Benz,2003,7950.0,101045.0,White,Gray,Automatic,RWD,Houston
2019 Nissan Titan SV,Nissan,2019,27491.0,16265.0,Silver,Black,Automatic,RWD,Houston
2018 Ford Explorer Base,Ford,2018,21994.0,20200.0,Silver,Gray,Automatic,FWD,Houston
2018 GMC Acadia SLE-1,GMC,2018,22399.0,25300.0,Silver,Black,Automatic,FWD,Houston
2016 Ford Edge SE,Ford,2016,14450.0,65110.0,Silver,Gray,Automatic,FWD,Houston
2015 Chevrolet Spark LS,Chevrolet,2015,7950.0,66035.0,Red,Gray,CVT,FWD,Houston
2018 Jeep Wrangler JK Unlimited Sport,Jeep,2018,26391.0,30950.0,Silver,Black,Automatic,4x4/4-wheel drive,Houston
2019 RAM 2500 Big Horn,RAM,2019,49948.0,4884.0,Silver,Gray,Automatic,4x4/4-wheel drive,Houston
2015 Hyundai Santa Fe Sport 2.4L,Hyundai,2015,8948.0,106841.0,Black,Gray,Automatic,FWD,Houston
2017 Chevrolet Suburban LT,Chevrolet,2017,32900.0,33472.0,Silver,Brown,Automatic,RWD,Houston
2018 Mazda CX-9 Grand Touring,Mazda,2018,26800.0,38254.0,Silver,Black,Automatic,FWD,Houston
2015 GMC Yukon Denali,GMC,2015,32401.0,62202.0,White,Brown,Automatic,4x4/4-wheel drive,Houston
2012 Chrysler Town & Country Touring,Chrysler,2012,7500.0,128844.0,Gray,Black,Automatic,FWD,Houston
2012 Audi Q5 2.0T Premium,Audi,2012,12900.0,74484.0,Blue,Black,Automatic,AWD,Houston
2016 Land Rover Range Rover 3.0L Supercharged HSE,Land Rover,2016,45599.0,25809.0,Gray,Beige,Automatic,4x4/4-wheel drive,Houston
2016 GMC Terrain SLT,GMC,2016,15994.0,74039.0,White,Black,Automatic,FWD,Houston
2011 Subaru Impreza WRX STi Base,Subaru,2011,19990.0,101178.0,White,Black,Manual,AWD,Houston
2017 Nissan Titan SV,Nissan,2017,23990.0,9000.0,Red,Black,Automatic,4x4/4-wheel drive,Houston
2019 Hyundai Elantra SE,Hyundai,2019,15900.0,4908.0,Black,Other,Automatic,FWD,Houston
2017 Buick Regal Turbo GS,Buick,2017,22990.0,8873.0,Red,Black,Automatic,FWD,Houston
2017 Mercedes-Benz SL 450 Base,Mercedes-Benz,2017,49699.0,15420.0,Silver,Red,Automatic,RWD,Houston
2017 MINI Clubman Cooper S ALL4,MINI,2017,20900.0,10283.0,Red,Black,Automatic,AWD,Houston
2013 Nissan Sentra SR,Nissan,2013,5650.0,118000.0,Silver,Gray,Automatic,FWD,Houston
2013 FIAT 500 Sport Turbo,FIAT,2013,5945.0,71699.0,Red,Black,Manual,FWD,Houston
2016 Dodge Charger R/T,Dodge,2016,16491.0,88949.0,Black,Black,Automatic,RWD,Houston
2015 Nissan Juke SV,Nissan,2015,10991.0,82470.0,Black,Black,CVT,FWD,Houston
2018 Chevrolet Cruze LS,Chevrolet,2018,11291.0,37708.0,Silver,Black,Automatic,FWD,Houston
2016 Mercedes-Benz AMG C AMG C 63 S,Mercedes-Benz,2016,46995.0,18571.0,Black,Black,Automatic,RWD,Houston
2007 Honda CR-V EX-L,Honda,2007,3999.0,226034.0,Silver,Black,Automatic,4x4/4-wheel drive,Houston
2013 Chevrolet Malibu 2LT,Chevrolet,2013,7991.0,71710.0,Blue,Black,Automatic,FWD,Houston
2012 BMW X5 xDrive35i,BMW,2012,10981.0,81913.0,Brown,Beige,Automatic,AWD,Houston
2018 Nissan Altima 2.5 SL,Nissan,2018,12885.0,45260.0,Gray,Gray,CVT,FWD,Houston
2019 Dodge Grand Caravan GT,Dodge,2019,15597.0,35126.0,Gray,Black,Automatic,FWD,Houston
2017 Jaguar F-PACE S,Jaguar,2017,39399.0,20403.0,White,Other,Automatic,AWD,Houston
2016 Toyota Camry XSE,Toyota,2016,14995.0,23169.0,Gray,Black,Automatic,FWD,Houston
2019 Toyota Camry LE,Toyota,2019,16597.0,22025.0,White,Black,Automatic,FWD,Houston
2009 Pontiac Vibe GT,Pontiac,2009,4995.0,165289.0,Red,Black,CVT,FWD,Houston
2014 Honda Odyssey EX-L,Honda,2014,14995.0,98721.0,White,Other,Automatic,FWD,Houston
2017 Honda HR-V EX,Honda,2017,16995.0,18367.0,Gray,Other,CVT,FWD,Houston
2016 Jeep Patriot Sport,Jeep,2016,9987.0,58910.0,Other,Other,Automatic,FWD,Houston
2018 Chevrolet Cruze LS,Chevrolet,2018,13995.0,20792.0,Black,Gray,Automatic,FWD,Houston
2018 Mazda CX-9 Grand Touring,Mazda,2018,26800.0,38254.0,Silver,Black,Automatic,FWD,Houston
2015 GMC Yukon Denali,GMC,2015,32401.0,62202.0,White,Brown,Automatic,4x4/4-wheel drive,Houston
2012 Chrysler Town & Country Touring,Chrysler,2012,7500.0,128844.0,Gray,Black,Automatic,FWD,Houston
2012 Audi Q5 2.0T Premium,Audi,2012,12900.0,74484.0,Blue,Black,Automatic,AWD,Houston
2016 Land Rover Range Rover 3.0L Supercharged HSE,Land Rover,2016,45599.0,25809.0,Gray,Beige,Automatic,4x4/4-wheel drive,Houston
2016 GMC Terrain SLT,GMC,2016,15994.0,74039.0,White,Black,Automatic,FWD,Houston
2017 Nissan Titan SV,Nissan,2017,23990.0,9000.0,Red,Black,Automatic,4x4/4-wheel drive,Houston
2019 Hyundai Elantra SE,Hyundai,2019,15900.0,4908.0,Black,Other,Automatic,FWD,Houston
2011 Subaru Impreza WRX STi Base,Subaru,2011,19990.0,101178.0,White,Black,Manual,AWD,Houston
2017 Buick Regal Turbo GS,Buick,2017,22990.0,8873.0,Red,Black,Automatic,FWD,Houston
2017 Mercedes-Benz SL 450 Base,Mercedes-Benz,2017,49699.0,15420.0,Silver,Red,Automatic,RWD,Houston
2017 MINI Clubman Cooper S ALL4,MINI,2017,20900.0,10283.0,Red,Black,Automatic,AWD,Houston
2013 Nissan Sentra SR,Nissan,2013,5650.0,118000.0,Silver,Gray,Automatic,FWD,Houston
2013 FIAT 500 Sport Turbo,FIAT,2013,5945.0,71699.0,Red,Black,Manual,FWD,Houston
2016 Dodge Charger R/T,Dodge,2016,16491.0,88949.0,Black,Black,Automatic,RWD,Houston
2015 Nissan Juke SV,Nissan,2015,10991.0,82470.0,Black,Black,CVT,FWD,Houston
2018 Chevrolet Cruze LS,Chevrolet,2018,11291.0,37708.0,Silver,Black,Automatic,FWD,Houston
2016 Mercedes-Benz AMG C AMG C 63 S,Mercedes-Benz,2016,46995.0,18571.0,Black,Black,Automatic,RWD,Houston
2007 Honda CR-V EX-L,Honda,2007,3999.0,226034.0,Silver,Black,Automatic,4x4/4-wheel drive,Houston
2013 Chevrolet Malibu 2LT,Chevrolet,2013,7991.0,71710.0,Blue,Black,Automatic,FWD,Houston
2012 BMW X5 xDrive35i,BMW,2012,10981.0,81913.0,Brown,Beige,Automatic,AWD,Houston
2018 Nissan Altima 2.5 SL,Nissan,2018,12885.0,45260.0,Gray,Gray,CVT,FWD,Houston
2019 Dodge Grand Caravan GT,Dodge,2019,15597.0,35126.0,Gray,Black,Automatic,FWD,Houston
2017 Jaguar F-PACE S,Jaguar,2017,39399.0,20403.0,White,Other,Automatic,AWD,Houston
2016 Toyota Camry XSE,Toyota,2016,14995.0,23169.0,Gray,Black,Automatic,FWD,Houston
2019 Toyota Camry LE,Toyota,2019,16597.0,22025.0,White,Black,Automatic,FWD,Houston
2009 Pontiac Vibe GT,Pontiac,2009,4995.0,165289.0,Red,Black,CVT,FWD,Houston
2014 Honda Odyssey EX-L,Honda,2014,14995.0,98721.0,White,Other,Automatic,FWD,Houston
2017 Honda HR-V EX,Honda,2017,16995.0,18367.0,Gray,Other,CVT,FWD,Houston
2016 Jeep Patriot Sport,Jeep,2016,9987.0,58910.0,Other,Other,Automatic,FWD,Houston
2018 Chevrolet Cruze LS,Chevrolet,2018,13995.0,20792.0,Black,Gray,Automatic,FWD,Houston
2018 Acura MDX 3.5L w/Technology Package,Acura,2018,34660.0,23836.0,White,Brown,Automatic,AWD,Houston
2012 Hyundai Sonata Hybrid Base,Hyundai,2012,5995.0,98082.0,Black,Gray,Automatic,FWD,Houston
2019 Kia Sorento LX V6,Kia,2019,19988.0,14071.0,Silver,Black,Automatic,FWD,Houston
2015 Dodge Charger R/T,Dodge,2015,18495.0,69127.0,White,Black,Automatic,RWD,Houston
2015 Nissan Murano SL,Nissan,2015,14995.0,85824.0,White,Beige,CVT,FWD,Houston
2014 Cadillac ATS 2.5L Luxury,Cadillac,2014,11995.0,87763.0,Silver,Black,Automatic,RWD,Houston
2016 Chevrolet Suburban LS,Chevrolet,2016,22991.0,85041.0,Gray,Black,Automatic,RWD,Houston
2016 Hyundai Tucson SE,Hyundai,2016,13370.0,59937.0,Black,Gray,Automatic,FWD,Houston
2019 Volkswagen Tiguan 2.0T SE,Volkswagen,2019,19895.0,26265.0,Blue,Black,Automatic,FWD,Houston
2016 Toyota Sequoia Limited,Toyota,2016,33035.0,41886.0,Silver,Gray,Automatic,RWD,Houston
2017 Nissan Sentra SR,Nissan,2017,13488.0,28990.0,Black,Gray,CVT,FWD,Houston
2017 Hyundai Santa Fe Limited,Hyundai,2017,20349.0,32907.0,White,Black,Automatic,FWD,Houston
2017 Hyundai Sonata Limited,Hyundai,2017,15889.0,29078.0,Black,Beige,Automatic,FWD,Houston
2017 Hyundai Santa Fe SE Ultimate,Hyundai,2017,18994.0,61630.0,Gray,Gray,Automatic,FWD,Houston
2019 Chevrolet Silverado 1500 RST,Chevrolet,2019,35983.0,15952.0,Gray,Black,Automatic,RWD,Houston
2019 Audi Q7 45 Premium Plus,Audi,2019,46492.0,5764.0,Black,Brown,Automatic,AWD,Houston
2019 INFINITI QX60 Luxe,INFINITI,2019,31408.0,10824.0,Brown,Gray,CVT,FWD,Houston
2018 Chevrolet Malibu LT,Chevrolet,2018,16489.0,13986.0,Gray,Black,Automatic,FWD,Houston
2019 INFINITI QX60 Luxe,INFINITI,2019,32374.0,13295.0,Black,Gray,CVT,FWD,Houston
2017 Ford Fiesta SE,Ford,2017,9729.0,29764.0,Gray,Black,Automatic,FWD,Houston
2017 Hyundai Tucson SE,Hyundai,2017,14729.0,28377.0,Gray,Black,Automatic,FWD,Houston
2014 Chevrolet Captiva Sport 2LS,Chevrolet,2014,8692.0,88532.0,Silver,Black,Automatic,FWD,Houston
2012 Acura TL Technology,Acura,2012,13481.0,61086.0,Black,Beige,Automatic,FWD,Houston
2017 Ford Taurus SEL,Ford,2017,15097.0,39882.0,Blue,Other,Automatic,FWD,Houston
2015 Nissan Sentra SV,Nissan,2015,7995.0,76589.0,Gray,Black,CVT,FWD,Houston
2008 Dodge Charger Base,Dodge,2008,3995.0,161797.0,Silver,Black,Automatic,RWD,Houston
2019 Nissan Sentra SR,Nissan,2019,14495.0,21238.0,Gray,Gray,CVT,FWD,Houston
2015 Mitsubishi Outlander Sport SE,Mitsubishi,2015,14995.0,78682.0,Red,Other,CVT,4x4/4-wheel drive,Houston
2017 Cadillac CT6 Luxury AWD,Cadillac,2017,32991.0,25519.0,White,Black,Automatic,AWD,Houston
2014 RAM 1500 Tradesman/Express,RAM,2014,22900.0,49922.0,White,Other,Automatic,4x4/4-wheel drive,Houston
2010 Mercedes-Benz GL 450 4MATIC,Mercedes-Benz,2010,14750.0,77504.0,Silver,Gray,Automatic,AWD,Houston
2018 Volkswagen Tiguan 2.0T SE,Volkswagen,2018,18583.0,34010.0,Blue,Beige,Automatic,FWD,Houston
2019 Mazda Mazda3 FWD w/Premium Package,Mazda,2019,21199.0,4086.0,Gray,Black,Automatic,FWD,Houston
2019 BMW X3 sDrive30i,BMW,2019,31995.0,9280.0,Other,Other,Automatic,RWD,Houston
2019 Chevrolet Sonic Premier,Chevrolet,2019,11490.0,30105.0,Gray,Black,Automatic,FWD,Houston
2016 Cadillac XTS Luxury Collection,Cadillac,2016,25988.0,5786.0,Black,Other,Automatic,FWD,Houston
2019 Jeep Cherokee Limited,Jeep,2019,16590.0,43985.0,White,Black,Automatic,FWD,Houston
2019 GMC Acadia SLT-1,GMC,2019,28988.0,9162.0,White,Black,Automatic,FWD,Houston
2018 Nissan Sentra S,Nissan,2018,10799.0,48387.0,Gray,Gray,Automatic,FWD,Houston
2018 Toyota Corolla iM Base,Toyota,2018,14999.0,18784.0,Silver,Black,CVT,FWD,Houston
2015 INFINITI Q50 Premium,INFINITI,2015,18999.0,43616.0,Silver,Gray,Automatic,RWD,Houston
2015 Dodge Dart GT,Dodge,2015,10998.0,46534.0,Black,Black,Automatic,FWD,Houston
2014 Dodge Grand Caravan AVP/SE,Dodge,2014,12998.0,79484.0,White,Black,Automatic,FWD,Houston
2019 Cadillac XTS Luxury,Cadillac,2019,34999.0,23582.0,Black,Black,Automatic,FWD,Houston
2015 Audi A6 3.0T Prestige,Audi,2015,23299.0,33771.0,Silver,Black,Automatic,AWD,Houston
2014 Audi RS 7 4.0T Prestige,Audi,2014,53949.0,33864.0,White,Black,Automatic,AWD,Houston
2020 INFINITI QX60 LUXE/PROACTIVE/SENSORY,INFINITI,2020,39495.0,4568.0,Gray,Gray,CVT,FWD,Houston
2016 Chevrolet Traverse 1LT,Chevrolet,2016,13900.0,81125.0,Gray,Black,Automatic,FWD,Houston
2008 Nissan 350Z Grand Touring,Nissan,2008,8000.0,138369.0,Silver,Black,Automanual,RWD,Houston
2018 MINI Countryman Cooper,MINI,2018,19488.0,20422.0,Brown,Black,Automatic,FWD,Houston
2018 Chevrolet Equinox 1LT,Chevrolet,2018,17400.0,20031.0,White,Black,Automatic,AWD,Houston
2020 Acura RDX A-Spec,Acura,2020,37991.0,5684.0,Blue,Red,Automatic,FWD,Houston
2017 Subaru Forester 2.5i Premium,Subaru,2017,13400.0,69634.0,Silver,Gray,CVT,AWD,Houston
2017 BMW X3 sDrive28i,BMW,2017,25990.0,20202.0,Black,Black,Automatic,RWD,Houston
2017 Nissan Armada Platinum,Nissan,2017,31888.0,48490.0,White,Gray,Automatic,RWD,Houston
2018 INFINITI QX80 Base,INFINITI,2018,38888.0,48605.0,White,Gray,Automatic,RWD,Houston
2018 Hyundai Tucson SEL,Hyundai,2018,14888.0,39445.0,Silver,Gray,Automatic,AWD,Houston
2010 Toyota Tundra Grade,Toyota,2010,11887.0,154015.0,Black,Gray,Automatic,4x4/4-wheel drive,Houston
2018 Hyundai Tucson SEL,Hyundai,2018,13988.0,38323.0,White,Gray,Automatic,FWD,Houston
2019 Chevrolet Impala 1LT,Chevrolet,2019,16988.0,27601.0,White,Black,Automatic,FWD,Houston
2017 Jeep Compass Limited,Jeep,2017,17457.0,49397.0,White,Black,Automatic,4x4/4-wheel drive,Houston
2018 Dodge Journey Crossroad,Dodge,2018,17900.0,40888.0,Gray,Other,Automatic,FWD,Houston
2015 Lexus ES 350 Base,Lexus,2015,18689.0,31361.0,Beige,Other,Automatic,FWD,Houston
